MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainTomorrow
10.2,20.4,0,46,15,26,79,40,1012.6,1012.4,14.5,18.8,No
1.3,18.2,0,35,2,13,68,33,1024.5,1021.1,9.5,17.6,No
12.3,15.5,0,72,43,19,70,63,997.7,996.9,14.3,15.2,Yes
16.4,25.9,0,26,11,19,57,61,1007.5,1005.5,24.3,25.6,No
10.2,14.7,7.8,46,17,19,66,53,1011,1010.6,11.8,13.9,Yes
22.6,28.7,0,37,19,22,45,48,1015.9,1012.4,25.8,27.2,No
6.3,21.3,0,33,15,17,71,39,1025.4,1022.3,13,21,No
10.5,20.3,0,30,15,17,70,60,1019.5,1016.2,15,18.9,No
19.6,32.2,0,24,4,19,70,37,1014.8,1011.4,25.7,31.2,No
15.5,22.5,0.4,28,7,22,73,67,1024.9,1024.4,18.4,21.9,No
7,18.5,0,31,13,15,66,68,1025.6,1022.3,15,16.6,Yes
15,24.5,0.4,41,15,22,68,51,1020.5,1019.7,19.9,22.9,No
18.7,25.3,0.2,30,11,17,67,52,1019.5,1018.6,21.2,24.2,No
14.4,21.5,0,30,7,17,44,57,1023.3,1022.2,19,20.8,No
6.9,20.5,0.2,39,6,26,80,54,1022.5,1019.6,12.7,18.3,Yes
18,28,0,37,19,28,56,46,1016.8,1013.2,23.9,26.4,No
24.8,31.1,2,56,28,35,79,69,1003.7,1001.5,28,30,Yes
13.6,26.8,0,39,13,15,69,37,1019,1018.1,18.4,25.4,No
14.3,14.8,9.4,22,13,17,91,92,1017.4,1015,14.6,13.4,Yes
6.7,20.4,0,43,28,7,73,41,1030.8,1028.2,12.3,20.1,No
14.9,28.6,0,41,13,24,65,32,1018.3,1014,18.7,27.5,No
18.7,31.2,11.4,43,2,20,75,40,1011.3,1008.7,22.8,29.8,No
6.5,21.2,0,20,4,7,97,50,1027.3,1024.7,12.7,20.4,No
11,20.7,0,28,6,11,72,57,1022.8,1020.8,15.3,18.8,No
16.3,25.1,0,41,19,22,64,50,1018.5,1015.6,20.5,24.3,No
11.2,15.8,0,37,19,17,76,65,1019.6,1018.2,12.6,15,No
18.4,22.2,1.2,41,24,24,73,52,1016.2,1019.1,18.7,20.4,No
8.6,14.9,0,37,13,19,77,70,1020.9,1022.2,12.8,13.8,No
23.3,32.3,0.2,41,20,30,67,59,1014.6,1010.5,28.3,30.1,No
11.9,22.6,0,20,6,7,65,50,1025,1020.8,16,20.9,No
3.2,16.9,0,26,17,9,72,39,1031.2,1027.7,9.3,16,No
3.2,18,0,48,26,15,47,25,1026.6,1022.8,9.1,16.3,No
11.3,24.1,0,33,15,9,56,36,1030.7,1029.8,15.4,23.1,No
16,25.1,0,22,11,15,70,50,1020.2,1017,19.1,23.3,No
12.1,17.7,0.4,26,13,11,81,60,1010.8,1009.1,14,15.8,No
14.7,21,0.2,56,24,24,70,72,1011.4,1011.9,19.1,19.8,No
12,22.1,0,35,19,9,51,47,1024.5,1020.3,14.4,19.5,No
12,18.6,2.2,52,28,28,88,62,1020.2,1019.9,14.8,17.5,No
17.9,36.5,0,33,7,17,45,16,1018.1,1014,25.5,34.5,No
17.1,30.8,0,31,2,24,62,50,1014.7,1011.5,26.4,28.9,No
10.4,16.8,0,24,13,11,75,68,1024.4,1022.7,14.1,15.3,No
25.8,36.5,0.6,74,35,54,45,11,1007,1004.7,28.6,35.2,No
8.3,29.1,0,54,13,24,63,32,1027.5,1023.3,14.2,27.2,No
10.8,21.6,0,74,39,31,56,36,1019.2,1014.5,15.3,20.9,No
10.5,18.4,10.6,48,19,20,60,29,999,1002.2,11.4,17.9,No
8.3,21.2,0,39,17,19,48,25,1019.6,1017.3,13,19.6,No
16,22.2,0.4,52,17,22,68,63,1005.9,1007,19.3,20.8,Yes
17.4,22.5,1.4,30,6,11,100,85,1014.2,1013,18.7,21.3,No
9.3,30.3,0,39,15,24,51,42,1023.4,1019.8,19.8,26.7,No
14.1,31.2,0,41,6,19,60,21,1012.5,1011.4,20.9,29.3,No
22.6,42.4,0,59,24,37,10,6,1007.7,1003.5,34.4,40.5,No
0.8,18,0,31,0,15,84,53,1015.2,1010.7,9,17,Yes
8.2,18.2,0,28,4,11,66,41,1030.1,1025.9,10.8,17.5,No
11.9,16.2,0,33,13,13,66,66,1025.6,1023.9,14.4,15.4,No
16,26.7,0,17,6,7,68,55,1021.7,1018.2,21,24.9,No
7.2,13.5,0.6,37,24,19,100,73,1019.1,1017.1,8.5,13.2,No
4,13.6,6.2,28,6,13,97,92,1006.6,1006.2,10.7,12.9,Yes
12.2,22.2,0,43,17,30,56,49,1023.2,1021.5,20,21.5,No
10,20,0,20,11,15,63,60,1018.8,1016.7,15.3,19,No
9.6,16,0,17,9,2,92,66,1026.7,1023.6,12,15.2,Yes
7.8,28.2,0,35,11,13,57,16,1020.8,1017.2,17.5,27.8,No
22.3,30.6,0,78,15,46,58,65,1016,1014.2,28.3,29.1,No
13.3,19.5,6.6,37,17,19,51,45,1019.8,1021.1,17.2,17.2,No
8.5,13.9,1.4,44,17,19,85,72,1018.6,1019.8,10.8,13.2,Yes
3.4,18.4,0.2,19,7,4,98,43,1039.2,1035.8,7.6,18,No
13,29.9,0,56,19,22,60,8,1012.9,1009.8,16.4,27.9,No
15.8,28.5,0.2,46,26,28,61,56,1020.6,1018,21.3,26,No
12.5,34.1,0,31,6,17,69,29,1019,1015.3,19.6,33,No
8.7,31.9,0,35,26,11,52,11,1019.3,1013.2,22.9,31.3,No
15.8,24.4,0,37,20,9,55,56,1018.2,1014.4,19.3,22.9,No
24.2,29.7,58.6,69,30,30,92,92,1003.2,999.9,25.8,27,Yes
15,35.3,0,37,19,22,31,12,1016.1,1014,24.3,33.9,No
13.1,37.6,0,26,6,9,84,25,1018.4,1013.7,17.2,35.5,No
5.9,21.3,0,24,6,11,76,40,1021.4,1018.9,10.8,20.7,No
10.5,20.2,0,56,30,15,40,21,1016.3,1014.7,13.6,18.6,No
13.4,23.1,0.2,30,6,20,75,62,1030.5,1026.9,17,21.3,No
15.7,23.4,2.6,39,19,24,50,50,1023.8,1022.9,20.6,21.4,No
9.8,19.6,9,50,11,20,95,93,1020,1017.9,14.7,17.3,Yes
25.6,34.6,0,37,9,20,69,59,1011.1,1007.6,30,32.7,No
9.1,30.7,0,30,17,11,21,12,1020.2,1015.2,22.8,30.3,No
6.6,15.9,0.4,61,9,28,74,44,1022.7,1017.3,10.5,15.1,Yes
2.2,13,0,26,11,9,85,77,1024.3,1023,6.5,11.8,No
18.2,36.8,0,35,4,11,77,32,1013.4,1007.9,23.6,36.6,No
12.7,23.3,0,37,22,17,51,30,1017.8,1015.8,14.5,22.4,No
18,30.6,0,35,11,17,61,51,1016.2,1013.7,24.3,29,No
28,39.5,0,44,13,15,27,66,1010.1,1008.4,36.3,27,Yes
14.5,31.4,0,31,2,17,59,23,1016.3,1012.7,19.6,29.3,No
11.9,18.3,1.6,28,11,11,87,69,1019.3,1019.7,14.8,15.8,No
17.6,19.4,0,50,19,26,85,56,1011.6,1014.5,17.9,16.8,No
12.5,27.1,0,39,11,15,69,28,1021.9,1018.8,16.2,25.8,No
2.5,11.1,7.6,69,2,37,85,54,1019.6,1020.1,6.6,10.5,No
10.9,26.6,0,50,31,15,33,7,1023.8,1020.4,14.6,25.6,No
6.4,12.5,3.8,70,22,26,64,55,1014.2,1012,9.8,12.2,Yes
7.1,21,0,41,22,20,74,43,1020.6,1019.6,12.3,20.5,No
12.1,27.8,0,30,17,13,65,34,1013.4,1011.6,17.3,25.4,No
13.2,35.5,0,41,13,17,26,9,1017.6,1013.9,22.5,35,No
10.7,21.9,0,83,17,13,45,46,1013.9,1010.9,16.4,19.3,No
3.9,17.9,0,31,15,17,55,52,1019.1,1016.9,13.8,16.3,No
23.9,32.8,0,37,17,26,56,58,1011.9,1009,28.8,29.9,No
12,35.9,0,31,7,11,22,12,1012.6,1008.9,24,33.5,No
27.3,32.9,0,43,19,35,73,67,1011.3,1008.6,30.1,31.9,No
7,16.2,0,43,22,22,62,38,1022.5,1019.5,9.5,15.7,No
9.8,17.3,0,44,9,28,57,60,1024.9,1023.7,15.6,16.6,No
15.9,21.3,0,30,13,15,60,52,1020.1,1019.6,18.6,19.7,No
10,20,0,31,7,22,55,56,1021.2,1017,15.7,17.8,No
21.1,26.8,0,26,19,19,60,63,1021.1,1019.4,25.1,25.3,No
18.1,35.5,0,50,20,17,21,15,1010.8,1007.4,27.3,34,No
16.5,27.5,0.4,35,7,11,75,57,1015.6,1013.3,20.1,26.3,No
18,24.6,0,46,19,28,68,50,1012.9,1013.1,18.1,22.6,No
4.7,19.4,0,33,6,22,62,51,1023.5,1021.5,15,18.8,No
-0.1,14,0,19,0,9,99,57,1025,1024,4.7,13.7,Yes
13.5,18.6,0.8,43,9,20,81,58,1021.7,1020,16.2,17.9,No
15.4,20.3,4.2,69,24,39,91,56,1009.5,1010.6,15.4,19.8,Yes
16.7,26.2,1.4,39,11,22,55,37,1001.9,1003.6,22.6,25.1,No
7.9,23.5,0,43,0,28,99,59,1018.3,1019.7,14.6,22.4,No
9.2,13.2,0.8,56,15,26,66,78,1019.9,1021.4,10.6,8.7,Yes
5.7,17.3,0,59,11,30,63,46,1017.5,1015.7,10.9,16.5,No
8.2,20.5,0,43,13,24,68,49,1017.2,1013.5,15.9,19.1,No
9,21.2,0,24,4,9,77,43,1024.3,1023.1,12.2,20.8,No
13.1,27.4,0,30,11,15,48,34,1017.5,1015.4,21.5,26.4,No
5.9,12.1,7.6,39,7,9,90,76,1014.3,1011.2,8.3,11.1,Yes
12.3,27.9,0,39,7,17,76,48,1016.5,1014.1,18.5,25,Yes
17.3,36.3,0.2,50,26,19,40,15,1012.5,1009.5,21.9,34,No
1,21.6,0,44,22,9,47,33,1014.3,1012.7,11.4,20,No
4.7,13.3,0,41,24,20,79,54,1017.3,1013.7,6.6,12.8,Yes
13.7,26.3,0,48,9,26,48,32,1007.2,1004.4,19.2,24.6,No
23.3,31.2,0,39,17,28,65,59,1014.3,1010.1,28.1,30.3,No
18.5,28.4,0,33,20,24,56,53,1017.5,1013.9,26.1,27.4,No
4.4,17.9,0,46,7,13,61,32,1020.4,1021,10.9,15.7,No
17.1,21,89,56,20,22,100,81,1012.4,1012.6,18.1,19.5,Yes
10.3,29.1,0,44,30,9,60,21,1015.4,1013.1,17,27.4,No
0.7,20.5,0,33,0,11,40,17,1022.9,1018.3,11.8,19.4,No
20.4,38.1,0,50,9,31,70,15,1014.1,1008.6,28.5,37.9,No
25.6,36.9,0,48,26,26,19,7,1008.6,1009,32.4,35,No
15.4,25.3,0,65,13,15,61,43,1012.2,1008.9,17.7,24.6,No
1.6,15.9,0,39,9,26,88,48,1023.7,1017.4,6,15.5,Yes
10.1,23.3,17.4,33,0,13,73,45,1014.6,1012.9,15.6,21.5,No
22.9,29.5,0,85,24,39,58,72,1014.6,1010.4,27.7,26.3,No
8.3,18.2,0,41,22,13,65,83,1015.5,1015.5,18.2,16.9,Yes
13.2,23,0,24,7,6,77,58,1011.1,1008.8,17.3,21.7,Yes
12.1,22.9,0,24,0,11,94,59,1022.2,1021.2,15.9,22.2,Yes
17.9,29.1,0.2,46,24,26,71,33,1011.4,1007.7,24.4,28.9,No
7.4,18.4,1,26,9,11,83,40,1024.3,1022,12.2,17.9,No
20.9,30.7,0,33,19,15,62,51,1014.5,1011.7,27.5,29.8,No
9.4,18.7,0,46,20,22,62,51,1025.3,1020.3,12.3,17.6,Yes
20,37.8,0,39,11,7,24,10,1012.1,1008.9,27.4,36,No
10.8,21.2,0,93,41,41,53,38,1021.7,1014.6,16,20.7,No
17.8,35.5,0,31,6,11,52,18,1013.2,1009.2,24.6,34.5,No
3.8,19.1,0,24,4,7,86,56,1015,1011.6,9.8,16.6,No
8.2,15.3,3.4,72,22,28,86,60,1007.4,1012.8,11.4,13.5,Yes
24.8,31,0.8,33,13,11,77,70,1006.4,1003.3,28.2,29.6,Yes
10.3,30.6,0,59,35,39,58,31,1017,1014.6,20.5,29.7,No
0.8,18.6,0,17,6,2,67,37,1024.5,1018.8,9.2,17.9,No
3.7,15.3,0,24,7,7,78,47,1022.2,1020.4,8.1,14.8,No
8.2,13,3.4,37,20,17,88,65,1015.6,1017.8,9.5,12.2,Yes
10.1,32.6,0,35,7,26,84,49,1010.7,1007.1,17.1,26.7,No
16.4,27.3,0,46,13,9,62,54,1014.1,1012.7,22.4,24.7,No
3.9,13.6,11.4,59,26,30,81,66,1009.2,1012.8,8.6,13.2,No
2.8,20.1,0,35,7,13,74,44,1029.1,1025.8,12.6,19.7,No
11.2,19.4,0,33,2,17,46,62,1021.6,1019.1,15,17.8,No
2.5,18.8,0,24,6,11,70,44,1021.9,1018.1,10.6,18.7,No
22.1,28.2,3.2,48,31,31,78,74,1009.7,1007.2,25.7,26.5,No
23,34.1,0,56,20,28,73,19,1002.1,999.2,25.6,33.3,No
10.1,24.2,0,41,20,22,43,28,1023.3,1019.7,15.2,21.9,No
21.4,24.4,57.4,37,22,15,86,96,1012.3,1009.7,23,22.6,Yes
13.9,25.2,0,35,7,26,66,60,1027.1,1024.4,22.8,24.1,No
7.5,10.1,4.2,41,20,11,86,93,1016.3,1014.6,9.3,7.3,Yes
12.9,17.5,0.8,57,30,30,59,58,1013.7,1012,15.9,17.2,No
1.6,19.1,0,46,20,22,54,27,1029.5,1026.2,9.8,17.8,No
14.8,21.6,0,30,9,20,59,51,1026.4,1022.5,18.3,20.9,No
5,14.8,0,17,0,7,100,74,1029.4,1026.1,8,14,Yes
13.4,28.1,0,48,7,22,57,29,1008.6,1007.4,18.4,27.3,No
5.2,12.4,5,43,13,22,93,86,1012.6,1010,9,10,Yes
-1.2,14.1,0,30,0,20,97,64,1022.1,1019.7,3,13.6,No
4.1,15,0.8,44,13,22,93,72,1018.4,1017.1,9.1,13.8,Yes
11.4,24.1,0,17,6,6,79,57,1021.5,1016.7,16.4,22.7,No
25.1,38,0,61,24,30,30,22,1014.2,1010.3,30.8,36.5,No
-3.1,8.9,0,15,2,9,99,58,1022.4,1019.5,-0.7,8.3,No
1.8,11.5,0,19,4,2,100,62,1030.9,1025.9,3.9,11.2,No
9.9,21.2,14.4,83,11,43,68,37,999.7,998.2,15.2,20.3,No
10.4,22.9,0,41,19,20,64,31,1017.3,1014,14.6,22,No
14.2,26.3,0,31,6,19,64,43,1014.6,1012,20,25.1,No
13,19.1,0.2,50,20,28,82,64,1016.9,1014,15.6,18.8,No
1.2,10.5,0,19,9,6,99,66,1026.5,1022.5,1.2,10.2,No
18.4,25.6,0,48,13,33,48,43,1015.4,1011.7,22.1,24.7,No
17.1,31.2,0,56,28,28,72,35,1008.6,1006,19.3,28.3,No
16.6,25.7,0,39,20,26,56,54,1017.4,1014.8,23,25.3,No
17.7,27.2,1,61,28,35,63,25,1009.9,1007.1,23,26.6,No
5.9,21.1,0.2,22,0,9,84,46,1027.9,1024.1,11.7,20.6,No
11.2,23.6,0,26,9,13,79,61,1017.4,1013.6,18.4,22.5,No
21.1,31,0,35,4,7,66,54,1017.5,1013.7,26.3,29.7,Yes
13.4,25.9,0,44,15,13,62,34,1012.1,1010.6,17.6,23,No
20.9,31,0,69,30,48,27,27,1002.8,1002.2,27.7,29.8,No
2.8,12.9,2.6,56,22,31,89,63,1011.7,1013.7,6.6,11.5,No
16.2,22.6,0,39,17,20,70,57,1016.4,1017.3,18.8,21.7,No
14.1,29.3,0,31,17,9,65,28,1018,1015.7,17.6,27.8,No
5.5,22.8,0,50,11,20,52,25,1009,1005.6,16.5,22.2,No
5,28.4,0,33,11,20,36,15,1017.3,1014.5,16.7,26.8,No
12.2,20.8,0,50,20,31,75,45,1024.6,1024.9,15.2,19.9,No
16.9,33.1,0,50,15,26,58,51,1015.5,1013.5,24,28.5,No
7.6,17.9,2.8,54,26,28,65,59,1020.1,1018.4,12.9,15.4,No
11.9,18.1,20.4,63,13,22,97,77,1000.4,1004.8,14.2,16.3,Yes
10.8,19.5,0,48,24,22,49,24,1022.5,1021.6,12.7,19.4,No
10.1,18.2,0,22,2,0,85,62,1026.1,1024.4,13.2,16.9,No
-1.9,10.7,0,15,0,4,98,68,1021.7,1019.6,0.2,10.3,No
3,14.1,0,52,17,22,83,58,1029.5,1028.2,5.9,13.4,No
19.9,25.8,0,37,20,28,75,59,1007.8,1007.6,22,24.3,No
14.2,42.5,0,46,11,26,71,9,1010.3,1005.9,19.4,40.9,No
24.5,37.1,0,57,17,13,59,40,1008.5,1007.5,26.8,33.7,Yes
12.5,23.5,0,26,20,13,77,53,1030.8,1028.4,14.3,22.9,No
3.5,12.7,3.4,37,20,26,74,61,1022.1,1022.6,8.3,11.1,No
7.4,19.4,0,44,19,13,84,80,1006.4,1008.9,15.6,17.3,Yes
5.8,18.1,0,39,20,11,41,40,1016,1014.7,14.3,16.3,No
15.1,24.9,0,30,7,11,69,64,1021.4,1019.6,20,23.1,No
18.8,23.4,0,31,11,17,67,56,1012,1012.3,20.6,21.7,No
24.6,27.7,38,54,30,31,90,91,1005.9,1003.4,25.8,26.2,Yes
6.7,18,0,24,9,9,75,75,1021.4,1019.1,12.8,16.1,No
1.1,13.7,0,28,11,20,77,52,1026.4,1020.9,4.8,12.9,No
-0.1,15.4,0,20,4,11,89,61,1028.8,1024.2,6.7,13.9,No
17.3,36.6,0,26,7,13,53,17,1016.3,1012.6,23.2,35.1,No
14.9,16.3,19.8,26,7,11,95,94,1014,1010,15.2,15.6,Yes
18.2,23.4,0,48,22,35,76,61,1013.5,1010.6,19.9,21.9,No
4.2,11.3,0,13,7,0,100,84,1032.5,1030.2,6.4,11.2,No
6.9,19.4,0,22,9,2,52,37,1023.4,1022.2,11.9,18.9,No
20.7,27.1,2.8,46,20,31,75,71,1018,1015.6,23.6,23.9,Yes
22.9,37.5,0,31,9,15,78,32,1009.6,1006.2,29.9,36.7,No
2.3,12.2,0,44,20,30,58,41,1024.2,1022.4,6.5,10.4,No
6.1,18.2,0.2,43,19,26,63,47,1024.6,1022.2,12.4,17.3,No
7.2,13.3,1.6,37,13,15,82,65,1013.7,1009.1,8.5,12.6,Yes
18.8,26.2,0,31,13,17,64,67,1016.5,1015.8,24.5,24,No
9.4,23.2,0,39,28,19,30,26,1019.4,1017.1,15.4,22.2,No
10.5,21.7,0.2,30,7,19,92,68,1017.8,1015.3,13.9,17.8,Yes
9.5,27.6,0,37,0,6,90,37,1015.6,1011,15.6,26.2,No
12.7,15.7,2,43,20,20,79,75,1015.7,1010.5,13.1,13.5,Yes
9.3,17.7,0,28,11,9,82,69,1022.9,1018.9,11.6,16.7,Yes
24.1,33.4,0,39,9,28,61,48,1013.1,1009.2,29,31.9,No
21.1,35,1,56,17,28,54,29,998.9,997,29.5,33.5,No
10,17.5,27.8,57,35,31,86,91,1021.1,1019.2,14.4,14.7,Yes
14.4,30.6,0,35,17,19,52,25,1027.1,1024.9,20.9,30.2,No
6.8,24.3,0,76,54,33,50,24,1015.4,1011.5,13.6,23.1,No
12.1,16.9,5.6,37,13,26,100,69,1015.4,1013.3,13.4,16.3,No
9.2,17,6.6,48,13,20,70,42,1020.6,1019.8,12.4,15.7,No
9.4,22.2,0,37,15,22,79,59,1022.6,1021.1,11,19.3,No
9.6,22.4,0,43,13,15,52,36,1021.4,1017.3,15,21.4,No
10.7,21.7,0,39,22,22,61,46,1017.2,1015.7,15.8,20.7,No
18.3,25.6,0,33,9,6,76,77,1007.7,1005.8,22.8,22.8,Yes
14.8,20.1,0,43,11,28,76,64,1010.8,1009.4,16.1,19.5,No
16.3,23.7,11.2,50,9,22,81,71,1020.5,1016.6,19.8,22.4,No
14.9,37.1,0,37,6,15,44,12,1005.8,1002.1,24.4,35.3,No
19.3,24.6,0.6,41,15,17,92,91,1022.6,1020.4,20.4,21,No
7.5,16.2,1,30,13,20,93,76,1017.4,1017.3,9.9,14.7,No
10.5,14.9,3.2,48,15,15,62,49,1013,1013.2,12.8,13.6,Yes
10.5,30.9,0,35,9,15,50,16,1014.4,1013,16.2,29.9,No
20.4,31.3,0,24,4,6,60,54,1010.2,1007.9,27.1,28.8,No
21.4,25.6,112.2,65,13,46,100,100,1002.2,1000.2,23.4,21.5,Yes
1.7,19.6,0,35,17,13,39,27,1022.9,1019.9,14.5,19,No
5.4,12.5,0.8,37,26,19,98,98,1016.2,1014.1,9.1,11.4,Yes
10.3,14.4,1.8,33,9,13,94,96,1014.4,1011.7,11,13.3,Yes
9.7,26.7,0,28,2,4,80,38,1018.2,1014.3,15.6,25.9,No
23.3,28.8,23.2,43,33,26,71,70,1021.3,1018.6,25.3,25.8,No
20.4,26.2,18,44,7,28,74,64,1008.8,1009.6,24.6,24.4,No
5.6,12.2,4.8,70,19,24,83,66,1013.9,1013,5.7,9.1,Yes
18.3,32.4,0,39,19,13,40,22,1015.4,1011.7,23.1,31.4,No
5.3,19.9,0,24,9,11,67,34,1022.4,1018.4,11.1,19.3,No
12.9,18.8,3.8,39,17,11,74,64,1022.6,1023.1,14,17.3,No
20.8,27.5,31.6,41,22,24,79,59,1006.8,1005.7,22.4,25.8,No
1.6,22.2,0,28,15,6,36,19,1030.3,1027,12.6,21.9,No
14.3,31.9,0,37,13,11,57,25,1017.7,1013.7,21,29.8,No
21.1,36,0,54,9,15,57,36,1021.1,1017.8,26.4,34,No
23.3,32.5,3.6,43,11,17,74,68,1012.1,1010.6,28.6,27.4,No
3.7,13.9,0,20,6,6,88,64,1026.9,1025.4,5.5,11.7,No
10.9,16.7,1,28,6,15,75,50,1024.1,1022.4,13.4,15.5,No
7.7,24.7,0,39,7,20,68,34,1015.7,1012.8,16.1,24.1,No
0.7,27.8,0,30,7,9,16,7,1021.1,1017.5,11.7,24.5,No
-0.8,12.3,0.6,39,0,15,98,63,1012.4,1013,3.1,11.2,No
7.8,13.8,0.6,31,6,20,100,71,1029.5,1029.6,9.6,12.7,No
10.4,18.7,0,41,19,20,99,74,1028.5,1027.6,15.1,17.1,No
13,20.3,0,67,7,35,74,69,1020,1017.2,17.1,17.8,Yes
11.1,22.8,0,13,4,6,80,49,1018.9,1014.7,14.5,21.9,No
19.5,30.3,5.6,43,20,22,55,38,1016.4,1015.7,22.6,30.1,No
12.7,26.1,0,37,9,20,79,41,1012.5,1010.6,16.4,25.4,No
16,27,0,37,9,24,73,62,1020.5,1018.1,22.9,25.4,No
5.6,21.3,0,15,9,9,81,49,1023.8,1020.7,11.8,20,No
2.7,13.2,0,28,9,19,84,57,1017.3,1017.3,7.1,12.1,No
10.3,25.2,0,50,7,30,75,53,1013.1,1011.3,18,24,No
9.9,20.9,0,39,13,22,54,44,1023.7,1021.3,14.8,19.3,No
17.8,19.7,2,43,17,13,95,94,1009,1011.4,18.6,16.7,Yes
15.5,18.9,0,48,22,28,63,65,1020.9,1018.8,16.9,17,No
23.5,38,0,46,17,15,53,62,1004.1,1001.1,30.9,29.9,No
11.6,27,0,69,9,43,37,45,1002.4,1003.1,21.2,20.6,No
15,25.9,0,48,15,13,89,54,1016.8,1012.8,20,25.3,No
15.7,27.3,3.2,48,15,30,47,17,1012.7,1011.1,20.1,27.1,No
2.8,18.3,0,17,2,11,99,58,1031,1028.4,7.7,17.6,No
24.2,36,0,26,4,6,76,73,1010.6,1006.5,28.8,34,No
11.2,24.1,0,37,6,9,64,33,1014.3,1012,15.2,21.4,No
19.9,27.7,0,39,17,20,68,58,1017,1014.1,22.8,25.4,No
21.6,26,0.4,59,28,39,61,54,1017.9,1016.5,22.3,25.3,No
18.5,26.9,4.6,33,15,20,87,59,1012.6,1011.8,20.9,26.3,Yes
11.2,25.4,1.2,48,24,33,76,44,1009.9,1006.5,16.8,24.4,No
1.8,15.5,0,46,13,19,66,62,1019.6,1017.1,12.6,13.6,Yes
22.3,27.2,12.6,48,20,28,95,82,1013.5,1010.7,23.5,26.6,No
16.9,31.9,0,74,28,44,38,22,1017.4,1015.4,24.6,30.9,No
4.1,24.3,0,52,9,26,32,14,1028.1,1023.3,15.9,23.8,No
12.4,18.9,1.6,76,17,20,69,55,1006.3,1000,15.5,15.9,Yes
7.9,28.3,0,41,7,13,63,25,1017.4,1012.6,17,27.2,No
4.4,20.1,0,30,0,11,70,49,1029.5,1026.1,13.1,18.6,No
12.4,22.1,0,31,15,17,78,61,1020.7,1019,17.7,21,No
14.5,18,10.2,57,19,20,59,78,1009.1,1009.3,17.5,14.4,Yes
6,17.3,0,37,17,22,58,34,1016.3,1013.3,8.6,17.1,No
14.6,34.7,0,39,13,13,70,11,1008.4,1005.6,19,33,No
15.2,29.5,0,54,13,35,21,12,1017.6,1012.3,21.1,27.7,No
11.9,20.9,1,26,7,15,95,57,1018.9,1020.1,13.3,19.7,No
4.4,22.6,0.2,48,22,30,52,42,1026.4,1023.4,16,20.2,No
14.5,21.5,21.2,56,30,39,88,61,1023.8,1020.7,17.1,20.5,No
23.1,32.3,0,31,11,22,72,42,1015.6,1010.7,26.9,32.2,No
15.8,28,0,28,13,15,62,61,1016.6,1013.1,24.6,26,No
10.9,15.5,2.2,44,20,30,86,72,1031.7,1028.2,13.5,15.4,Yes
7.2,20.9,0,54,24,31,62,33,1020,1014.8,11.3,20.3,Yes
4.5,18.7,0,37,11,13,34,16,1020.2,1016.2,13.7,18,No
17.7,29,0,41,24,26,44,67,1011.5,1006.9,24.1,23.4,No
1.6,11.3,0,83,30,46,71,62,1018.8,1010.2,6,10.4,Yes
14.8,36.6,0,48,20,15,19,14,1014.3,1007.9,24.7,35,Yes
10.4,35,0,78,4,41,34,16,1010.1,1007,23.8,30.6,Yes
5,16.2,0.2,50,31,41,77,70,1016.8,1011.7,10.4,13.8,No
3.5,16.9,0,56,17,31,78,68,1016.4,1009.1,14.6,15.4,Yes
12.7,24.6,0,37,13,13,41,45,1018.7,1015.5,19.8,21.2,No
9.5,15.4,18.6,54,22,26,56,81,1015.1,1016.7,13.3,12.3,Yes
11.4,21.1,0,46,19,31,33,44,1015.7,1016.6,18.8,19.9,No
16.5,27.8,0,28,11,13,76,48,1016.6,1014.2,17.9,25.2,No
21.2,36.3,0,37,17,17,16,22,1015.1,1010.3,29.7,32.8,No
13.6,29,0,39,7,22,85,34,1017.3,1014.5,18.3,27.7,No
2,14.2,0,41,26,28,71,43,1023.1,1021,8.8,13.3,No
9,19.5,0,50,20,30,54,48,1017.7,1014.2,14.1,17.3,No
7.5,19.8,6.2,50,9,28,78,32,1001.9,997.5,11,18.2,Yes
-0.3,11.1,0,19,7,9,88,57,1031.2,1025.8,3.3,10.7,No
22.4,38.1,0,41,28,19,61,20,1013.3,1009.6,25.4,36.7,No
7.2,30.6,0,70,28,41,43,17,1016.7,1011.1,17.2,28.1,No
1.2,12.3,0,50,26,26,73,55,1022.9,1021,8.4,11.5,No
23.3,33.5,0.6,44,19,33,65,50,1011.6,1008.8,30.1,31,Yes
8.4,14.8,2.4,41,0,22,100,88,1016.2,1017.9,10.9,13.2,Yes
7.8,22.1,0,31,7,15,46,30,1023.4,1021.4,14.4,20.3,No
6.9,21.1,0,30,11,13,60,33,1023.3,1020.5,13.6,20.3,No
12.5,24.1,1.8,44,17,22,76,51,1012,1011.1,16.1,22.9,No
10.3,19.5,0.2,28,13,15,74,56,1020.5,1020,15.8,18.9,No
-1.8,13.1,0,35,9,24,98,47,1017,1013,2.3,12.8,No
5.6,19.4,0,30,17,15,54,26,1025.4,1021.4,11.7,18.3,No
6.1,16.9,0,35,19,13,57,55,1020.8,1018.8,13.4,15.8,Yes
19.2,26.4,0,20,6,11,84,74,1021.1,1020.3,22.9,25.2,No
8.9,12.3,0.2,52,17,19,82,75,1024.7,1021.7,10.4,11,Yes
